,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
275,0,0,0,1,13,17,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0
276,0,0,1,13,17,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0
277,0,1,13,17,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0
278,1,13,17,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0
279,13,17,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0
280,17,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4
281,22,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8
282,10,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5
283,1,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11
284,0,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1
285,0,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0
286,0,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0
287,0,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0
288,0,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0
289,0,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0
290,0,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0
291,11,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1
292,41,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19
293,45,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75
294,39,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77
295,2,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45
296,0,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2
297,0,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0
298,0,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0
299,0,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0
300,0,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0
301,0,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0
302,0,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0
303,4,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1
304,8,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18
305,5,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72
306,11,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69
307,1,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7
308,0,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2
309,0,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0
310,0,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0
311,0,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0
312,0,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0
313,0,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0
314,1,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0
315,19,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1
316,75,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18
317,77,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84
318,45,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87
319,2,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56
320,0,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4
321,0,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0
322,0,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0
323,0,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0
324,0,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0
325,0,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0
326,1,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0
327,18,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1
328,72,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19
329,69,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67
330,7,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72
331,2,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43
332,0,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4
333,0,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0
334,0,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0
335,0,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0
336,0,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0
337,0,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0
338,1,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0
339,18,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1
340,84,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18
341,87,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76
342,56,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73
343,4,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41
344,0,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3
345,0,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0
346,0,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0
347,0,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0
348,0,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0
349,0,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0
350,1,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0
351,19,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0
352,67,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7
353,72,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22
354,43,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16
355,4,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13
356,0,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1
357,0,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0
358,0,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0
359,0,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0
360,0,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0
361,0,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0
362,1,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0
363,18,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1
364,76,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21
365,73,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84
366,41,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88
367,3,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58
368,0,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5
369,0,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0
370,0,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0
371,0,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0
372,0,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0
373,0,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0
374,0,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0
375,7,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1
376,22,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22
377,16,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82
378,13,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85
379,1,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55
380,0,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5
381,0,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0
382,0,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0
383,0,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0
384,0,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0
385,0,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0
386,1,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0
387,21,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1
388,84,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23
389,88,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84
390,58,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87
391,5,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59
392,0,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5
393,0,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0
394,0,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0
395,0,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0
396,0,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0
397,0,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0
398,1,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0
399,22,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2
400,82,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26
401,85,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67
402,55,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56
403,5,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30
404,0,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3
405,0,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0
406,0,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0
407,0,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0
408,0,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0
409,0,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0
410,1,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0
411,23,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1
412,84,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25
413,87,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73
414,59,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76
415,5,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48
416,0,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4
417,0,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0
418,0,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0
419,0,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0
420,0,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0
421,0,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0
422,2,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0
423,26,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1
424,67,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27
425,56,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66
426,30,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71
427,3,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41
428,0,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3
429,0,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0
430,0,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0
431,0,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0
432,0,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0
433,0,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0
434,1,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0
435,25,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1
436,73,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27
437,76,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85
438,48,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88
439,4,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59
440,0,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6
441,0,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0
442,0,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0
443,0,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0
444,0,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0
445,0,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0
446,1,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0
447,27,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1
448,66,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29
449,71,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82
450,41,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86
451,3,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60
452,0,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6
453,0,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0
454,0,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0
455,0,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0
456,0,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0
457,0,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0
458,1,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0
459,27,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2
460,85,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27
461,88,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73
462,59,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74
463,6,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48
464,0,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5
465,0,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0
466,0,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0
467,0,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0
468,0,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0
469,0,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0
470,1,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0
471,29,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2
472,82,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27
473,86,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64
474,60,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56
475,6,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27
476,0,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3
477,0,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0
478,0,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0
479,0,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0
480,0,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0
481,0,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0
482,2,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0
483,27,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2
484,73,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27
485,74,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59
486,48,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76
487,5,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51
488,0,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6
489,0,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0
490,0,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0
491,0,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0
492,0,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0
493,0,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0
494,2,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0
495,27,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2
496,64,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31
497,56,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76
498,27,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79
499,3,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54
500,0,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6
501,0,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0
502,0,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0
503,0,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0
504,0,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0
505,0,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0
506,2,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0
507,27,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1
508,59,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11
509,76,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23
510,51,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23
511,6,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12
512,0,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1
513,0,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0
514,0,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0
515,0,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0
516,0,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0
517,0,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0
518,2,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0
519,31,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2
520,76,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29
521,79,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24
522,54,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73
523,6,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54
524,0,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8
525,0,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0
526,0,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0
527,0,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0
528,0,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0
529,0,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0
530,1,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0
531,11,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2
532,23,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36
533,23,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83
534,12,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84
535,1,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24
536,0,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1
537,0,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0
538,0,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0
539,0,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0
540,0,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0
541,0,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0
542,2,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0
543,29,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3
544,24,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33
545,73,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53
546,54,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99
547,8,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61
548,0,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61,8
549,0,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61,8,0
550,0,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61,8,0,0
551,0,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61,8,0,0,0
552,0,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61,8,0,0,0,0
553,0,2,36,83,84,24,1,0,0,0,0,0,0,3,33,53,99,61,8,0,0,0,0,0
